disease,drug,zscore,d,mean,sd
C0029408,DB00748,-0.3174284138813917,1.5,1.616,0.36543672502910823
C0085612,DB01595,0.28555651642111624,2.210526315789474,2.1812105263157897,0.10266195232068026
C0079773,DB08808,0.1225009405106358,1.5,1.469,0.2530592815922783
C0034065,DB01122,-3.134147216137891,1.0,1.931,0.29705050075702616
C0036508,DB01248,-1.4284943300760518,1.7816091954022988,1.8665862068965515,0.059487118503108546
C0345904,DB00741,-1.3617838799722541,1.1111111111111112,1.2053333333333334,0.06919029047703366
C0033860,DB01590,-1.6469882152221498,1.0256410256410255,1.116128205128205,0.05494099997247061
C1269683,DB06282,-0.7239790578734794,1.0,1.396,0.5469771476030786
C0027404,DB00290,0.19214412614772303,1.65,1.63095,0.09914432661529352
C0020473,DB01200,-1.7588166620058527,1.4375,1.6183125,0.10280349504637475
C0042571,DB00620,-0.5640944964879635,1.5909090909090908,1.641727272727273,0.09008806527022453
C0020473,DB00883,-1.2049759595647551,1.6666666666666667,1.8966666666666667,0.1908751773629388
C1260899,DB00373,3.166363575736631,2.3333333333333335,1.6776666666666669,0.20707245108898484
C0020538,DB00794,-0.7378004175283273,1.3571428571428572,1.4311428571428573,0.10029812702994152
C0001627,DB00399,-0.4962978772029125,1.8333333333333333,1.9071666666666665,0.14876818282893092
C0029456,DB06589,-2.1151675181041596,1.0,1.1133170731707318,0.05357356909125512
C0011616,DB01165,-1.7932602170137057,1.6363636363636365,1.852,0.12024822811017367
C0003868,DB04786,0.5827288011060905,1.6,1.5518333333333334,0.08265708949899245
C0040147,DB01077,-0.26113550352622505,2.0,2.034222222222222,0.1310515872415078
C0034012,DB00871,0.18181818181818196,1.0,0.968,0.17600000000000002
C0011606,DB00846,-0.6141729711547639,1.3333333333333333,1.4816666666666665,0.24151719515503567
C0278488,DB00640,-0.34437427054240505,2.0,2.059,0.1713252267861722
C0029408,DB01620,-1.0252601139019804,1.0,1.528,0.5149912620617945
C0029456,DB01328,-5.9646168198541325,0.0,0.998,0.16732005259382388
C0033774,DB01228,-1.7970238484394918,1.0,1.798,0.4440675624271604
C0004096,DB00627,0.8551671835698057,1.75,1.597125,0.17876621429957057
C2607914,DB00262,1.8104141969637402,2.090909090909091,1.8974545454545455,0.10685651149830214
C0022568,DB01240,0.5434310929192628,2.0,1.757,0.4471588084785985
C0030920,DB01059,-1.4687634180921705,1.5,1.8975,0.27063582541858716
C0030920,DB01340,-0.29744309879421743,2.0,2.102,0.34292273182161603
C0037299,DB01098,-0.6134050460819562,1.7272727272727273,1.8097272727272726,0.13442104198720384
C0019151,DB01185,-0.41602990378058036,1.3333333333333333,1.43,0.23235509223791267
C0007847,DB00316,-3.069610858340873,1.4444444444444444,1.6855,0.07852967906356909
C2607914,DB00328,0.6358232018869091,1.8857142857142857,1.8368285714285717,0.07688570366831164
C0038454,DB00436,0.7718949722934135,2.0,1.778,0.28760389427127026
C0007134,DB00191,0.6907475902478404,1.75,1.5895,0.2323569452372793
C4083212,DB00341,-1.872875309023942,1.6,1.9568,0.19050921237567495
C0017612,DB00477,0.32135550244030925,1.9523809523809523,1.9284285714285716,0.07453546234774618
C0011881,DB08910,1.4972530176191001,1.25,1.03325,0.1447651114737249
C0003873,DB11569,-2.5406710387877016,0.0,1.372,0.5400148146115993
C2973725,DB00637,0.38658063921126923,1.6153846153846154,1.571846153846154,0.11262452674115278
C0036508,DB01022,-0.013641155793160603,2.0,2.004,0.29323028492978004
C0917801,DB01130,0.45352560159688515,1.5,1.39825,0.2243533763953643
C0011616,DB01326,0.6584680073951233,2.0,1.8446666666666667,0.23590110922446578
C0003873,DB01361,1.5104325587246392,1.75,1.42875,0.21268741735232008
C0029408,DB00953,0.6300968051635026,2.0,1.8065,0.30709566913260106
C2973725,DB00196,0.33231764100893985,1.7777777777777777,1.7341111111111114,0.13140038709377935
C0035455,DB00845,-0.1698356074745876,1.8,1.8342000000000003,0.2013711995296249
C0030567,DB00620,-4.62881350644289,0.9545454545454546,1.379,0.09169834664190792
C0022104,DB01589,0.2121139635984796,2.2222222222222223,2.200944444444444,0.10031295166430378
C0020538,DB00437,-0.35969626958143214,1.3461538461538463,1.3826923076923077,0.10158143030223842
C0003873,DB01070,-3.6173688737539442,0.0,0.931,0.2573693843486439
C0034067,DB00479,0.973943657708038,2.0,1.7650000000000001,0.24128705817851992
C0026764,DB01619,-1.1137852004025903,1.0,1.573,0.5144618547569878
C0278488,DB01009,0.6155045051931753,2.0,1.86325,0.22217546556719533
C0149931,DB00288,1.495041016162767,1.4285714285714286,1.2154285714285713,0.14256656161174655
C0024117,DB01158,0.8640253070685979,2.0,1.529,0.5451229219176167
C2607914,DB00175,-1.143305059036804,1.7647058823529411,1.8568823529411767,0.08062281353490301
C0020676,DB00209,-0.031003879699278376,1.5,1.511,0.35479430660595446
C0011860,DB00959,-4.906567140699293,0.5333333333333333,1.0272,0.10065421556552466
C0015397,DB01602,-0.8457339216380425,1.0,1.417,0.4930628763149787
C0041327,DB00635,-0.7647525063672626,1.935483870967742,1.9850967741935484,0.06487445652382132
C1269683,DB01294,-2.6342076669169585,0.75,1.35575,0.22995529456831387
C0026764,DB01048,-1.569072220891407,1.4545454545454546,1.6644545454545452,0.13377911361520312
C0003873,DB00590,-0.24519574506375022,1.2,1.252,0.212075458268985
C0042373,DB00792,0.15075567228888195,2.0,1.96,0.265329983228432
C0017612,DB00959,-1.0471972042805069,1.6,1.7064000000000006,0.10160454932946872
C0034067,DB00797,0.7138448179310526,2.0,1.778,0.31099196131089946
C0036508,DB00635,-1.6402212686926994,1.8387096774193548,1.973483870967742,0.08216830016830957
C0017612,DB01060,1.7152720367927774,2.1176470588235294,1.958294117647059,0.09290243049401613
C0015230,DB01140,-0.02418961569174355,1.6666666666666667,1.6733333333333336,0.27560035478125855
C0024115,DB08864,-0.5793016291511993,2.0,2.294,0.5075076354105423
C0020538,DB00770,-4.026855189604344,0.75,1.474375,0.1798860316283618
C0585442,DB01110,0.4460703631034918,1.5833333333333333,1.5274166666666664,0.12535391564154136
C0035455,DB01380,-0.4701076695834914,1.0,1.181,0.38501818138887933
C0017601,DB01222,-0.1561506888119089,1.6,1.6224,0.1434511763632491
C0020538,DB00783,-6.128097744242439,0.6428571428571429,1.139357142857143,0.08102024816207919
C0020473,DB00959,-1.2783854353456663,1.4,1.5401333333333336,0.10961743575828727
C0007131,DB00846,0.6211960868264006,1.0,0.8646666666666666,0.21785928180058492
C1269683,DB08797,0.21707238158772665,1.0,0.955,0.20730412441627882
C0042963,DB01364,0.4206067505978104,1.3333333333333333,1.231,0.24329931269026545
C0001627,DB00835,-2.9475449033680223,1.0,1.955,0.3239984567864483
C0020473,DB00742,-0.6230112594441456,1.6666666666666667,1.7796666666666665,0.18137713931658161
C0007194,DB01327,-0.43013403785317667,1.0,1.11,0.25573423705088844
C0004238,DB00312,0.005103170078756721,1.7777777777777777,1.7772222222222223,0.10886479325234828
C1269683,DB01607,-2.495154438682327,0.5,1.046,0.2188241302964552
C0006267,DB00302,0.800036283647432,2.0,1.58,0.5249761899362676
C0028754,DB00494,-2.516727653370672,0.5,0.9635,0.18416772247057842
C0015967,DB00207,-1.2970952096225477,1.4444444444444444,1.6462222222222227,0.1555612697363174
C0018099,DB00956,0.22440845586992725,1.8,1.7592000000000003,0.18181133078001493
C0026764,DB01129,-2.2062656627983084,1.1666666666666667,1.4135833333333334,0.11191610821404477
C0003873,DB01432,0.2026567335998534,1.3333333333333333,1.2943333333333333,0.19244364254387714
C0524909,DB01437,0.2408080269564156,2.2,2.1756,0.10132552601502852
C0011860,DB00715,-3.1006097565477706,0.9130434782608695,1.2156086956521739,0.09758248897732345
C0013338,DB00591,-1.8412684623058555,1.0,1.622,0.33781059782073153
C0024117,DB06766,-0.9521140562529802,1.0,1.539,0.566108646816139
C0023467,DB00849,-0.4406041081230521,1.3333333333333333,1.3969166666666666,0.14430944278798177
C0015397,DB00373,1.9377310687239995,2.0,1.625666666666667,0.19318126203128505
C0043352,DB01059,1.2527736856574438,2.0,1.641,0.28656412894847816
C0023473,DB00780,-0.07199835775861117,1.75,1.760625,0.14757281041912837
C0023487,DB00253,-1.2933006997289112,1.0,1.26275,0.2031623427212829
C0035579,DB00652,-1.1580363341035629,1.6666666666666667,1.9033333333333335,0.2043689474129244
C0008677,DB00547,-1.1585780436054025,1.2,1.422,0.19161419571628827
C0023473,DB00949,-0.5985084371531566,1.75,1.8220833333333333,0.12043829102259983
C0036508,DB01162,1.699572417327273,2.3,2.0738000000000003,0.1330922988004941
C0017612,DB06663,-0.42039956947674195,2.0,2.07,0.16650825805346714
C0030193,DB00437,0.5684601163422354,1.8076923076923077,1.754576923076923,0.09343731088322672
C0011616,DB01194,0.2239326987976001,2.0,1.9525,0.2121173024531474
C0010692,DB00620,1.1066770037927873,1.9545454545454546,1.8479545454545454,0.09631618685994411
C0003873,DB00618,0.07890912534217101,1.0,0.9875,0.1584100691244089
C0032285,DB06283,0.5530204170794304,2.0,1.749,0.4538711270834486
C0079773,DB00145,-0.04596496765996454,2.0,2.0071666666666665,0.15591584268444306
C0002171,DB00860,-0.163569106774538,2.0416666666666665,2.0555,0.08457179724286867
C0917801,DB09292,-2.2414496169983766,1.0,1.834,0.3720806364217305
C0042024,DB06684,-1.1788961105622489,1.5,1.8335,0.282891763754267
C0011581,DB00851,-5.28980056281117,0.6923076923076923,1.3597692307692304,0.12617896091470557
C0011616,DB00555,-0.7782908685192803,1.88,1.9416399999999998,0.07919918181395563
C1269683,DB00794,-1.065594376967653,1.5,1.6031071428571428,0.09676021672576145
C0036508,DB00736,2.171349564427318,2.4444444444444446,2.1492222222222224,0.13596254930978172
C0022568,DB00338,-3.57987734479172,1.5625,1.83528125,0.07619849054238215
C1260899,DB08885,1.86631687470909,2.2,1.8678000000000001,0.17799764043379898
C0001403,DB01576,0.9407608931767769,2.3333333333333335,2.1763333333333335,0.1668861887634804
C0037299,DB00624,1.4887778609141522,1.7428571428571429,1.6406285714285718,0.06866610131198475
C0036202,DB00283,0.8432704940488586,2.125,2.01375,0.13192682630913244
C0037199,DB01165,0.5853238572363765,1.9090909090909092,1.8383636363636362,0.12083442670731694
C0278701,DB00620,0.5016914661080624,1.6363636363636365,1.5915909090909093,0.08924354966620723
C0033774,DB00052,-1.9119970741388101,1.0,1.664,0.3472808661587909
C0038220,DB00741,-2.366766284249606,1.1388888888888888,1.3131944444444443,0.07364713479126642
C2607914,DB00605,-0.37399891234903243,1.7058823529411764,1.7455294117647062,0.10600848696193377
C0025323,DB00348,-0.10045720282853488,2.0,2.033,0.3284980974069713
C1140680,DB00232,-0.5076741208050898,1.3333333333333333,1.4516666666666664,0.23308915795368
C0020538,DB06691,-3.383644012082752,0.7142857142857143,1.3672857142857142,0.1929872048206559
C0038358,DB01206,0.7028873191584101,2.0,1.87525,0.1774822174190981
C0039685,DB00607,-0.5952011835409733,1.0,1.309,0.5191521934847237
C0020443,DB00710,-1.4135854417281326,1.5,1.875,0.26528286789764616
C0036508,DB00199,0.19228608874994849,2.0,1.9817368421052628,0.09497909086125761
C0003873,DB00475,1.0545035198513477,1.631578947368421,1.5116842105263157,0.1136978062045793
C0019693,DB00186,1.0467620795660026,1.9,1.7925499999999999,0.10264987822691267
C0035021,DB00492,-0.2897481396058461,2.0,2.098,0.3382247773301063
C0020538,DB00967,-1.9632410970053478,0.75,1.19425,0.22628397534955938
C0013604,DB01129,-0.6624587244042831,1.5,1.5815,0.12302653282027327
C0017612,DB00635,0.2685117789437651,1.935483870967742,1.916806451612903,0.06955903174270263
C0013604,DB00666,0.10165112213575467,2.0,1.97,0.2951270912674741
C0010346,DB00585,-1.0815970882742896,1.5,1.8735,0.34532267518945237
C0008312,DB08904,-3.3434951916722095,0.0,1.075,0.32151982831545556
C0036341,DB00798,-4.464301232813728,0.65,1.1021999999999998,0.10129244789222935
C0011860,DB00798,-6.357056897318458,0.6,1.2431500000000002,0.10117103093277247
C0010674,DB00443,-0.375750869419418,1.6666666666666667,1.7163333333333335,0.13217977843513162
C0011616,DB00227,0.09244399011873092,1.7804878048780488,1.7740731707317074,0.0693894123144478
C0019693,DB00640,0.8030175300797647,2.0,1.8618333333333332,0.17205934053885785
C0038013,DB01098,-1.2219742509009757,1.5454545454545454,1.7098181818181815,0.13450662830452348
C0042109,DB00695,-0.7060687378110602,1.8,1.894,0.13313151392514097
C2607914,DB00577,0.40011599246292784,2.0,1.862,0.34489998550304407
C0042109,DB06698,1.5173137046910241,2.5,2.0865,0.2725211001005243
C0003873,DB00479,-4.923570731367765,0.3333333333333333,1.0086666666666666,0.13716332519218752
C2607914,DB01590,-0.8469662809181104,1.4102564102564104,1.479102564102564,0.08128558999010493
C0005697,DB00967,0.013774307299479765,2.0,1.99775,0.1633475971662883
C0037199,DB01364,-1.8710326618457127,1.0,1.456,0.2437156813447451
C0494475,DB01234,-0.37691425966549646,1.4303797468354431,1.4504177215189875,0.05316321728269895
C2973725,DB00747,0.5319467923506687,2.0,1.868,0.24814511883170298
C0020473,DB09555,0.3935539025246653,2.0,1.862,0.35065082346973037
C0042109,DB00324,0.0861293315054814,1.3333333333333333,1.3153333333333332,0.208988037935189
C0004604,DB00571,1.8243533798242924,2.0,1.8088125,0.10479740499530511
C0004364,DB01101,-0.3978326209711478,1.393939393939394,1.425878787878788,0.08028349676662208
C0036341,DB00683,-7.987252831110459,0.4857142857142857,1.1500285714285712,0.08317181135505967
C0149931,DB00635,-0.6204612812310099,1.4516129032258065,1.5022903225806452,0.08167700529885365
C0026896,DB08808,-0.3458140745298502,1.5,1.588,0.2544720023892609
C0004238,DB00959,-1.7943361728216654,1.1333333333333333,1.3168666666666664,0.10228480934245426
C0003873,DB00302,-3.709454391237942,0.0,1.03,0.2776688675382964
C0030193,DB01069,-2.870869043219775,1.1333333333333333,1.468,0.11657329597010349
C0011615,DB00559,-1.1271126445814907,1.5,1.74675,0.21892221792225655
C0014553,DB06824,0.15258621319635235,2.0,1.955,0.29491524206117253
C0023449,DB00575,1.8867169907574641,2.0,1.7411111111111113,0.13721659907506958
C0011860,DB02701,-1.5314518850385994,0.6666666666666666,0.9436666666666668,0.1808741121455595
C0003873,DB01289,-0.7516218407034179,1.0,1.424,0.5641134637641616
C2607914,DB00227,0.5276286389372841,1.829268292682927,1.79009756097561,0.0742392069282139
C0018099,DB01124,-6.300402253267233,1.0,1.9197142857142857,0.14597707396180054
C1260899,DB00740,0.9900287332303473,2.066666666666667,1.9706000000000001,0.09703422076772712
C0030567,DB00394,-1.5691953437716066,0.6666666666666666,0.936,0.17163786166098538
C0020538,DB00860,-5.45328114232377,0.7083333333333334,1.2069166666666664,0.09142813662471014
C0011854,DB00959,-4.353966499949753,0.7333333333333333,1.2044666666666664,0.10820784526908284
C0017612,DB00642,0.8361820306540068,2.0,1.9167142857142858,0.09960237272806922
C1269683,DB00264,-3.076018265864513,0.875,1.398,0.170024998162035
C0011860,DB00201,-5.375180893412113,0.7777777777777778,1.2484814814814813,0.08756983495766696
C0024305,DB08899,-0.5540625127212739,1.0,1.147,0.26531302267321893
C0035455,DB01620,-4.795714497742947,0.0,1.899,0.39597853477177275
C0004096,DB00902,-0.557575897473186,1.0,1.308,0.5523911657512274
C0524910,DB00115,-0.6924092940988507,2.0,2.142,0.205081013802405
C0036341,DB00713,0.9069798111232145,2.0,1.426,0.6328696548263315
C0015397,DB01212,1.3568468230959594,2.0,1.8315833333333336,0.12412356634508302
C0020538,DB01240,0.09124632007893758,1.0,0.983,0.18630888330941173
C0004604,DB00940,1.7106937091182939,2.3333333333333335,1.945,0.2270034263079647
C0010200,DB00493,1.8300460073499127,1.8333333333333333,1.4986666666666666,0.18287336237589844
C0036202,DB00322,0.6883860996385454,2.0,1.9300714285714287,0.10158335774834662
C0242422,DB00537,-0.6567720995138039,1.5555555555555556,1.6473333333333335,0.1397406769345399
C1336708,DB01031,-0.06871270127375384,2.0,2.025,0.3638337532445279
C0010200,DB01076,-0.3535782619968256,1.7413793103448276,1.7655344827586208,0.06831633901184239
C0024301,DB00339,1.226738065996876,2.125,1.940125,0.15070454331240316
C0028840,DB00985,1.4396897267558135,2.5,2.0875,0.2865200691051152
C0024301,DB06725,0.4783706941506777,2.0,1.9023333333333334,0.20416523809024018
C0024117,DB06268,-1.1043815379944244,1.0,1.578,0.5233698501060221
C0242422,DB09072,-1.8892065731422298,1.0,1.6715,0.3554402200089348
C0037769,DB01240,0.49217479094801336,2.0,1.805,0.3962007067131506
C0019693,DB01380,0.2526455763199559,1.0,0.94,0.23748684174075838
C0003873,DB01282,-1.2490002058581884,1.0,1.406,0.32505999446256073
C0042963,DB01175,-0.21430235128034977,1.6666666666666667,1.6901666666666668,0.1096581528835278
C0010200,DB00888,-1.121310101227633,1.0,1.557,0.49674037484384126
C0026764,DB00291,-1.3409648989650116,1.0833333333333333,1.2474166666666668,0.12236213897916118
C0079773,DB01050,-0.6814457276837514,1.8064516129032258,1.862258064516129,0.081894198386995
C0151721,DB00795,-0.21211730449902944,2.0,2.0156521739130433,0.07379017921244099
C0015967,DB01229,-3.030584925054074,1.0729166666666667,1.2009479166666666,0.04224638251895066
C0030193,DB01220,-0.35737906317973006,1.0,1.152,0.42531870403263483
C0024301,DB00764,0.5428025137845739,1.5,1.3275,0.3177951384146711
C0004352,DB00288,0.2861316917596509,1.1428571428571428,1.1028571428571428,0.13979576940257224
C0036508,DB01185,-1.0284015048737463,1.3333333333333333,1.5956666666666668,0.2550884378232599
C2607914,DB01118,2.201821222230127,2.0952380952380953,1.8841428571428573,0.09587301455902447
C0019829,DB01620,-1.6049224340997192,1.0,1.736,0.4585891407349284
C0038358,DB01611,-1.039042665260475,1.6363636363636365,1.766181818181818,0.12494018403530892
C0030567,DB00545,-3.6009189485844755,0.8333333333333334,1.5193333333333334,0.1905069260916487
C0022104,DB00997,0.24076334518080053,1.9021739130434783,1.8897391304347826,0.05164732446858893
C0003872,DB01349,0.5748455338227066,2.0,1.742,0.4488162207407393
C0014553,DB00512,0.3709992580022257,2.0,1.86,0.37735924528226417
C0079744,DB00641,-0.6858013613537896,1.5660377358490567,1.613245283018868,0.06883559851298972
C0014553,DB00426,0.302370785096642,2.0,1.901,0.32741258375328214
C0231528,DB00472,0.2741234661717925,1.7037037037037037,1.6805555555555556,0.0844442413902692
C0003868,DB01328,-2.696799449852968,0.0,1.2,0.4449719092257398
C0017574,DB00586,1.9048103965163183,2.1904761904761907,2.025952380952381,0.086372801106454
C0524910,DB00398,1.774268704333503,1.9012345679012346,1.8220864197530864,0.044608884750565375
C0007131,DB00835,-0.5393308788692646,1.0,1.26,0.482078831727758
C0014544,DB01600,0.18473268089846442,1.0,0.967,0.1786365024288149
C0023467,DB01144,-0.6186941672616793,1.25,1.4245,0.28204565233309303
C0024115,DB00368,-2.1205755988541033,1.3043478260869565,1.513869565217391,0.09880418280944753
C0029408,DB00759,-0.7756274696735223,1.3333333333333333,1.4174666666666664,0.10847131725330285
C0004096,DB00948,0.308691191835397,1.0,0.913,0.2818350581457176
C0028754,DB00388,-4.478393930097093,0.6428571428571429,1.0764285714285715,0.09681404435139288
C2607914,DB01062,0.5443701503701507,2.0,1.905,0.17451360978445207
C0035455,DB00596,-0.6983239220420457,1.0,1.195,0.279240040108864
C0005587,DB04931,-3.0528332998700667,1.0,1.956,0.31315172041679734
C0020542,DB00709,-0.8257985659530962,1.6153846153846154,1.6919615384615385,0.09273075327824258
C0524910,DB01169,0.2862637637669904,2.0,1.946,0.18863721796082555
C2607914,DB00997,0.02559026284926622,1.6956521739130435,1.6941521739130434,0.058616045049457874
C0002395,DB01130,-4.563950962492843,0.25,0.904,0.14329689459300926
C0278488,DB01009,0.6155045051931753,2.0,1.86325,0.22217546556719533
C0032285,DB01619,-1.2400622143510234,1.0,1.666,0.5370698278622623
C0028754,DB06212,-1.712383656939898,0.5,0.9985,0.29111466812924425
C0037274,DB00317,-0.628792120925669,1.5,1.5376323529411766,0.059848639460966184
C0476089,DB01240,1.968984451251638,2.0,1.149,0.43220249883590445
C0011991,DB00717,0.6260193379295594,1.625,1.53425,0.1449635730106015
C0020550,DB00373,0.07277158102782949,1.6666666666666667,1.6523333333333334,0.1969633355616105
C0037199,DB04572,-1.1625281488812909,1.5,1.691625,0.16483471835447774
C0030920,DB00741,-2.536557917085462,1.6666666666666667,1.8310555555555557,0.06480785941516128
C0029408,DB01409,1.9211600612610502,1.8,1.441,0.18686626233753384
C0032897,DB00792,0.18265982431633063,2.0,1.947,0.2901568541323813
C0029456,DB00563,-3.3851219256282277,1.25,1.421625,0.050699798639645424
C0002726,DB00359,-2.1268697217929757,1.5,1.9295,0.20193996632662883
C1263846,DB00476,-1.5057849242323689,1.4,1.585666666666667,0.12330224833491259
C0033774,DB00493,-0.29938207550013146,1.5,1.5543333333333336,0.1814849243815524
C0007134,DB01185,-0.5296671804484584,1.0,1.118,0.22278140756256018
C0023487,DB00252,1.3943743858231237,1.9736842105263157,1.8730526315789473,0.07216969844720994
C0003467,DB00860,-1.2765025624202635,1.2916666666666667,1.406125,0.08966557271637514
C0030193,DB00443,0.3928305360663792,1.3333333333333333,1.278888888888889,0.13859524513961016
C0003872,DB00792,0.1085938184374831,2.0,1.974,0.23942430954270283
C0032285,DB01076,-1.0693578164986468,1.5172413793103448,1.5899655172413796,0.06800730009077074
C0010417,DB00681,-1.0530071687810707,1.1428571428571428,1.3355714285714286,0.1830132704009661
C0038013,DB01211,-0.5936454366079987,1.6153846153846154,1.688615384615385,0.1233577565241625
C0042109,DB00059,-0.8963644719796273,1.3333333333333333,1.567,0.2606826508313211
C0010346,DB00997,-1.8329653384886726,1.2282608695652173,1.3193478260869564,0.04969376922143149
C0038454,DB00959,-3.7389855342950136,0.8666666666666667,1.243933333333333,0.10090080937898036
C0494475,DB00421,-0.09839903538654841,1.4210526315789473,1.4307894736842104,0.09895261744196035
C0033975,DB00788,-1.9962075916311686,1.3333333333333333,1.6046666666666667,0.13592440709616668
C0026838,DB01168,-2.0504865973593907,1.0,1.3193999999999997,0.15576790426785617
C0021390,DB00496,-0.19590568055517157,1.5,1.553,0.27053835217950156
C0007131,DB01211,-0.7999303729155198,1.2307692307692308,1.327230769230769,0.12058741826487115
C0278488,DB00443,-1.3925895667858874,1.3333333333333333,1.5503333333333333,0.15582480665917853
C0023473,DB00651,-3.175542315752295,1.1666666666666667,1.742,0.18117640268227228
C0014175,DB00458,-0.10876227908181337,1.6363636363636365,1.6518181818181819,0.14209471872982857
C0003850,DB00475,2.0137214192906185,1.9473684210526316,1.7211052631578947,0.11236070477635558
C0019829,DB00751,-1.232613516413225,1.6666666666666667,1.976,0.2509572783474422
C0029408,DB00073,-3.6249401471354035,0.8461538461538461,1.3019999999999998,0.1257527394504388
C0011881,DB01174,0.12771034447479335,1.5833333333333333,1.5729444444444443,0.08134727794849457
C0524910,DB00929,0.5276792684775263,2.0,1.89,0.20845996151672758
C0008677,DB00620,1.6011202680932373,2.0,1.866181818181818,0.08357784514060594
C0019693,DB06212,0.8531145054348253,1.5,1.278,0.2602229813064173
C0015230,DB09046,-1.6958682119339528,1.0,1.742,0.4375339986789598
C0028840,DB00332,0.5665721163381493,2.0,1.757,0.42889509206797877
C0014544,DB06788,0.2454403468369078,2.0,1.925,0.3055732318119505
C0033774,DB00502,0.00028528378544046196,1.765625,1.765609375,0.05477002478760051
C1260899,DB00999,1.6280435627173055,1.9090909090909092,1.7828181818181819,0.07756102487943892
C0023473,DB06769,-0.09578262852211525,1.0,1.02,0.20880613017821095
C0019829,DB01202,0.11668813672936347,1.7142857142857142,1.696857142857143,0.14936026846493805
C1140680,DB00932,0.9304147686870865,2.0,1.536,0.4987023160162784
C0017612,DB01059,0.5221545132782233,2.0,1.8625,0.2633320147646313
C0085612,DB00624,0.8874131127292222,1.9428571428571428,1.8704,0.08164984472034925
C0040038,DB00594,-0.07653863016077098,2.0,2.009125,0.11922084287153818
C0027051,DB01165,-4.587531867241099,0.7272727272727273,1.3762727272727275,0.14147040691628004
C1261473,DB00571,0.3670794579866582,1.6875,1.644125,0.11816242793290939
C1961099,DB00563,-0.8713015227436248,1.5288461538461537,1.5786826923076924,0.05719780943869965
C2607914,DB00065,-3.3102986758407664,1.45,1.79325,0.10369154980035741
C0027796,DB00734,-2.3718257018134996,1.6153846153846154,1.7812307692307696,0.06992341541764562
C0026838,DB01112,0.8692410733774729,1.5,1.313,0.21513019313894552
C0149931,DB00719,-1.2379247161200293,1.0,1.641,0.517802085743192
C0010200,DB01406,0.5599461823791507,1.8,1.7394666666666672,0.10810562735892458
C0020538,DB00920,-1.4031563376498906,1.0,1.431,0.3071646319339373
C2607914,DB00997,0.02559026284926622,1.6956521739130435,1.6941521739130434,0.058616045049457874
C0027819,DB00283,1.24567502123214,1.75,1.549,0.16135829696671936
C0017612,DB01598,0.4200840252084027,2.0,1.85,0.3570714214271425
C0334634,DB00860,-0.5582756080586245,1.7083333333333333,1.7645833333333332,0.10075668574453123
C0013604,DB00177,-0.2826407029976647,1.5,1.5835,0.29542807923418524
C0007131,DB00388,-3.328754716225074,0.7857142857142857,1.1025714285714285,0.09518789152974001
C0030920,DB06786,-2.066062861238873,1.0,1.5216666666666665,0.2524931242188147
C0020538,DB00950,-1.1918282365569908,1.0,1.3333333333333335,0.27968235951204046
C0013604,DB00559,-0.692726080991744,1.5,1.6575,0.2273625958683618
C0079773,DB00549,0.007737504475424062,1.7142857142857142,1.7133571428571428,0.1200091620652017
C2607914,DB00681,0.37057117540933104,1.8571428571428572,1.8020000000000003,0.14880503612280804
C0002962,DB06262,1.0126238496575284,2.0,1.85775,0.14047664396617682
C0013274,DB00240,0.20903321556793922,1.3333333333333333,1.2956666666666665,0.18019464784257913
C2607914,DB06412,-1.3957855173818632,1.4444444444444444,1.6272222222222226,0.13094975947352036
C0036341,DB00672,-2.6298079259114466,0.7272727272727273,1.1736363636363636,0.16973240971921333
C0038013,DB09143,0.6099492384886328,1.4,1.2807999999999997,0.19542609856413753
C0020437,DB01330,-0.1172703855896233,1.7777777777777777,1.7950000000000002,0.14685909094295999
C0037274,DB06412,-0.257923914562752,1.5555555555555556,1.5896666666666668,0.13225261088696794
C0020538,DB00713,-1.1053991869744428,1.0,1.616,0.5572647485710899
C0003467,DB00067,-2.852592413930825,1.125,1.41075,0.1001720395120315
C0011860,DB01380,-2.2828009383701424,0.0,0.839,0.36753095107759287
C0026764,DB00575,2.5303053257956316,2.0,1.619666666666667,0.1503112408830506
C0038013,DB00067,0.5163708971801015,1.625,1.570125,0.1062705127257792
C0027404,DB01268,0.2911598462594668,1.5526315789473684,1.5300526315789473,0.07754828716422603
C0021361,DB00997,-2.992021779059439,1.4456521739130435,1.6578478260869565,0.07092049050545951
C0917801,DB00366,0.8991832115021037,2.0,1.7185,0.3130618948387044
C0085612,DB01234,-0.947357963264641,1.7848101265822784,1.8498227848101265,0.06862523011239736
C0003862,DB06317,-1.9125771355969727,1.0,1.801,0.41880663796076584
C0020538,DB00945,-5.87666325737699,0.8591549295774648,1.175394366197183,0.05381275441003739
C0024301,DB00201,0.5522957287049125,1.8888888888888888,1.8394444444444447,0.08952530659686123
C0036508,DB00794,-0.2813286918032327,2.142857142857143,2.1674285714285717,0.08734064205799062
C0026838,DB01625,0.3117809263961186,2.0,1.878,0.3913003961153119
C0242379,DB00344,-2.2633144139167456,0.8571428571428571,1.2274285714285713,0.16360330319503497
C0010346,DB00875,-0.2293187688366975,1.2,1.2467999999999997,0.2040827283235894
C2607914,DB01328,-0.8391948672139994,1.0,1.423,0.5040545605388369
C0030920,DB00620,-2.7035445729108356,1.7272727272727273,1.9562727272727272,0.08470361550334699
C0008350,DB00620,-2.382463469549729,1.5454545454545454,1.7567272727272727,0.08867826515411653
